ct,dose
1066.0,17.104
1046.0,16.905
973.0,16.479
1006.0,16.091
1058.0,16.052
1064.0,16.69
1059.0,17.344
1059.0,17.765
1061.0,17.424
1062.0,17.012
1049.0,16.125
1028.0,16.565
977.0,18.442
995.0,20.164
1019.0,19.744
1015.0,18.877
1006.0,19.419
1022.0,19.931
1047.0,20.166
1051.0,22.385
1054.0,25.202
1073.0,9.316
1075.0,11.49
1061.0,12.94
1058.0,13.438
1062.0,13.481
1066.0,13.657
1069.0,14.246
1066.0,14.495
1055.0,14.624
1062.0,14.997
1063.0,15.743
1043.0,15.679
1046.0,14.89
1246.0,14.229
1612.0,14.065
1127.0,14.339
1050.0,14.336
1031.0,14.264
1031.0,14.6
1028.0,15.928
1049.0,17.044
1051.0,17.462
1070.0,17.556
1223.0,18.302
1986.0,19.97
2117.0,22.894
2279.0,25.057
2364.0,26.666
1497.0,26.689
1064.0,25.648
1048.0,23.97
1037.0,21.942
1051.0,20.156
1064.0,18.923
1065.0,19.091
1068.0,20.107
1059.0,20.469
1062.0,19.962
1072.0,18.975
1073.0,18.22
1065.0,17.655
1053.0,17.0
990.0,16.574
993.0,16.512
1037.0,17.175
1060.0,17.751
1053.0,18.242
1063.0,17.9
1070.0,17.399
1070.0,16.431
1064.0,16.837
1063.0,18.566
1065.0,20.218
1067.0,19.974
1062.0,20.022
1064.0,21.31
1068.0,22.256
1073.0,23.151
1066.0,25.842
1058.0,28.707
1054.0,8.537
1055.0,10.444
1045.0,11.515
1031.0,11.747
1020.0,11.878
1035.0,12.478
1049.0,13.64
1057.0,14.51
1051.0,14.986
1061.0,15.399
1068.0,15.911
1058.0,15.838
1048.0,15.09
1076.0,14.28
1060.0,14.073
1495.0,14.235
1394.0,14.157
1061.0,13.892
1045.0,14.074
1036.0,15.621
1071.0,17.005
1062.0,18.052
1126.0,18.603
1557.0,19.549
1429.0,21.338
1241.0,24.538
1415.0,27.169
1323.0,28.697
1186.0,28.806
1471.0,27.516
1069.0,25.587
1066.0,23.322
1053.0,21.451
1055.0,20.232
1066.0,20.268
1073.0,21.349
1067.0,22.136
1064.0,21.985
1062.0,21.542
1072.0,20.884
1078.0,19.43
1068.0,18.123
1053.0,17.322
1054.0,17.313
1072.0,17.83
1076.0,18.523
1069.0,19.254
1048.0,19.316
1050.0,18.663
1045.0,18.072
1051.0,18.208
1041.0,19.975
1043.0,21.725
1057.0,21.858
1053.0,22.299
1044.0,24.44
1033.0,26.119
1026.0,27.624
1023.0,30.804
1039.0,33.488
1032.0,7.445
1045.0,9.044
1063.0,9.639
1025.0,9.755
1014.0,10.048
1029.0,10.921
1066.0,12.636
1057.0,14.062
1061.0,14.966
1032.0,15.418
1030.0,15.795
1025.0,15.402
1003.0,14.562
1017.0,13.906
1053.0,13.77
1070.0,14.116
1744.0,14.032
2000.0,13.816
1186.0,13.858
1061.0,15.314
1056.0,16.933
1111.0,18.551
1572.0,19.711
1109.0,21.407
508.0,23.63
44.0,26.988
423.0,29.51
1197.0,30.832
1401.0,30.508
1686.0,28.945
1218.0,27.089
1019.0,24.831
1041.0,23.1
1057.0,22.072
1056.0,22.027
1055.0,23.27
1058.0,24.192
1058.0,24.948
1053.0,25.254
1048.0,24.408
1066.0,22.384
1072.0,20.254
1056.0,19.205
1029.0,18.983
1017.0,19.271
1036.0,20.029
1052.0,21.305
1028.0,22.182
958.0,21.912
751.0,21.682
505.0,22.151
186.0,23.7
7.0,25.276
30.0,25.797
20.0,26.506
11.0,29.136
9.0,31.318
11.0,32.797
12.0,36.059
10.0,38.418
10.0,5.761
5.0,7.23
9.0,8.15
20.0,8.76
16.0,9.341
15.0,10.084
35.0,11.541
105.0,12.911
379.0,14.215
871.0,15.173
1031.0,15.641
1058.0,15.137
1053.0,13.877
1045.0,13.128
1042.0,13.407
1044.0,14.048
1098.0,14.238
1801.0,14.184
1558.0,14.293
1116.0,15.5
1084.0,17.008
1269.0,18.778
1486.0,20.726
801.0,23.121
830.0,26.284
568.0,30.276
386.0,33.155
792.0,34.337
893.0,33.546
624.0,31.707
347.0,29.411
1085.0,27.348
1084.0,25.945
1057.0,25.774
1069.0,25.499
1062.0,26.39
1045.0,27.433
1046.0,28.561
1061.0,29.005
926.0,27.981
527.0,26.004
362.0,24.221
254.0,23.612
126.0,22.904
33.0,22.478
34.0,22.777
29.0,24.575
10.0,26.59
25.0,28.291
16.0,29.553
12.0,30.099
17.0,31.396
11.0,32.421
7.0,32.742
10.0,33.594
17.0,35.38
12.0,37.227
9.0,38.613
15.0,41.932
21.0,43.591
10.0,4.305
12.0,5.93
134.0,7.616
389.0,8.999
610.0,9.917
746.0,10.641
303.0,11.388
98.0,12.579
34.0,14.344
2.0,15.791
8.0,16.877
4.0,16.553
104.0,14.956
270.0,13.602
472.0,13.556
1103.0,14.314
1635.0,14.834
1784.0,15.35
1556.0,15.842
1572.0,16.576
1176.0,17.658
939.0,19.521
1582.0,21.6
1689.0,24.619
1161.0,29.014
860.0,35.164
799.0,39.492
569.0,41.118
415.0,40.492
818.0,37.9
1708.0,34.585
1422.0,31.67
1065.0,30.802
1063.0,31.283
1038.0,31.515
885.0,31.812
364.0,33.492
64.0,34.921
23.0,34.389
18.0,32.401
19.0,30.984
17.0,30.509
22.0,30.828
12.0,29.852
1.0,28.634
8.0,28.137
11.0,29.804
15.0,33.517
2.0,38.392
2.0,40.815
1391.0,40.826
1491.0,40.895
1392.0,41.232
1088.0,41.942
906.0,43.038
1049.0,43.385
1273.0,43.079
1100.0,44.095
951.0,47.005
500.0,47.89
344.0,4.189
915.0,6.12
1284.0,9.002
1819.0,11.895
1194.0,13.669
1034.0,14.463
1026.0,14.922
746.0,15.322
140.0,16.147
5.0,17.139
707.0,17.943
1842.0,17.612
2166.0,16.589
1433.0,15.15
1859.0,14.009
2128.0,14.361
2472.0,15.638
2308.0,16.972
1820.0,17.942
1454.0,18.707
1251.0,19.537
1098.0,21.135
1037.0,23.092
1044.0,26.431
1036.0,32.039
726.0,39.607
128.0,45.444
23.0,48.166
8.0,48.336
1737.0,46.603
1759.0,42.394
1905.0,37.603
1740.0,35.828
1158.0,36.482
1036.0,36.924
1024.0,37.392
1049.0,39.069
1059.0,40.263
1036.0,38.947
1013.0,36.169
1026.0,35.042
978.0,35.761
560.0,36.95
74.0,36.604
12.0,35.412
17.0,34.961
14.0,36.599
963.0,41.265
1002.0,47.873
1020.0,50.366
1032.0,49.06
1018.0,48.191
1027.0,48.419
1042.0,49.373
1011.0,51.167
939.0,51.165
466.0,50.36
73.0,51.093
34.0,53.691
14.0,52.252
12.0,5.125
15.0,8.036
10.0,11.671
984.0,15.444
859.0,17.696
886.0,18.603
1033.0,18.925
998.0,18.869
810.0,18.681
692.0,18.483
842.0,18.032
1007.0,17.744
982.0,17.536
550.0,16.293
62.0,14.847
20.0,14.841
352.0,16.963
989.0,19.238
914.0,20.651
1011.0,21.752
1051.0,22.746
1026.0,23.957
760.0,25.829
668.0,29.552
473.0,35.229
147.0,43.175
1.0,49.021
15.0,52.361
39.0,54.06
35.0,53.913
8.0,50.294
3.0,44.356
8.0,41.782
1012.0,41.856
1040.0,42.084
1036.0,42.343
1033.0,43.293
1003.0,43.696
973.0,41.875
987.0,39.421
1023.0,38.617
974.0,40.147
649.0,41.513
193.0,41.924
2488.0,42.363
2462.0,42.887
2138.0,44.663
1863.0,49.167
2083.0,54.844
1882.0,56.194
1244.0,54.324
1044.0,53.218
1050.0,53.568
1041.0,55.018
1043.0,56.652
1055.0,57.031
871.0,56.811
239.0,57.881
2072.0,59.52
1177.0,55.581
799.0,6.672
743.0,10.899
265.0,14.614
338.0,17.441
654.0,18.97
1410.0,19.955
1924.0,20.495
1585.0,20.6
1119.0,19.938
1068.0,18.9
1049.0,17.982
1035.0,17.41
980.0,17.596
441.0,17.111
38.0,15.775
17.0,16.127
2.0,18.532
20.0,21.397
1.0,23.639
1540.0,25.342
1835.0,26.679
1361.0,28.235
838.0,30.406
616.0,34.408
828.0,39.936
890.0,46.886
760.0,52.22
301.0,55.66
500.0,57.931
1434.0,58.945
1152.0,56.232
1086.0,51.422
1061.0,48.957
1050.0,48.545
1031.0,48.381
1039.0,48.205
928.0,47.73
533.0,46.852
132.0,44.973
18.0,43.683
118.0,43.759
443.0,45.545
629.0,47.23
437.0,48.254
161.0,49.853
51.0,51.343
66.0,53.406
59.0,56.392
78.0,60.024
125.0,60.086
272.0,57.891
298.0,57.13
423.0,57.852
389.0,59.115
513.0,60.517
668.0,60.522
774.0,60.559
775.0,61.791
393.0,62.326
613.0,56.397
168.0,7.151
55.0,11.826
77.0,15.755
9.0,18.2
4.0,19.656
1.0,20.441
1106.0,21.157
1355.0,21.53
1338.0,20.705
852.0,19.363
1374.0,18.181
901.0,17.63
239.0,18.339
123.0,18.442
330.0,17.856
900.0,18.126
341.0,20.25
1299.0,23.121
1055.0,25.791
1038.0,27.676
1056.0,29.707
1045.0,32.423
1045.0,35.641
1045.0,39.634
1056.0,44.532
1044.0,50.394
1034.0,54.996
1033.0,57.869
1020.0,60.614
1003.0,62.084
1025.0,60.748
1028.0,56.725
1024.0,54.526
983.0,54.428
985.0,54.137
1012.0,53.272
988.0,51.896
940.0,50.257
922.0,48.804
857.0,48.398
649.0,49.922
626.0,52.203
668.0,54.03
591.0,54.981
454.0,56.918
611.0,58.582
734.0,60.461
701.0,62.271
753.0,64.261
786.0,63.856
714.0,61.792
663.0,61.428
499.0,61.564
566.0,62.796
240.0,63.41
88.0,63.586
39.0,63.402
1.0,64.369
1.0,64.231
1.0,56.605
5.0,6.814
11.0,11.74
22.0,15.848
39.0,18.467
1078.0,19.943
1082.0,20.806
1081.0,21.735
1126.0,21.959
1181.0,21.193
1567.0,19.784
1738.0,18.552
602.0,18.043
373.0,18.768
1829.0,19.433
2387.0,19.38
1841.0,19.674
1095.0,21.496
1039.0,24.066
1038.0,26.935
1044.0,29.119
1059.0,31.375
1061.0,34.948
1064.0,38.964
1060.0,42.879
1061.0,47.096
1057.0,52.257
1060.0,56.346
1057.0,59.231
1054.0,61.673
1061.0,63.56
1073.0,63.175
1074.0,60.329
1074.0,59.378
1066.0,59.541
1069.0,59.144
1070.0,57.888
1064.0,55.794
1067.0,53.651
1060.0,52.817
1060.0,53.601
1057.0,56.639
1054.0,59.727
1054.0,61.603
1049.0,62.296
1052.0,63.649
1060.0,64.917
1047.0,66.246
1042.0,67.046
1036.0,67.441
1033.0,66.748
1048.0,65.026
1042.0,64.762
923.0,65.228
840.0,65.861
879.0,67.011
506.0,66.753
234.0,66.48
211.0,67.382
118.0,66.448
26.0,57.549
95.0,6.234
253.0,11.243
217.0,15.454
758.0,18.383
1009.0,20.01
1060.0,20.911
1057.0,21.763
1019.0,22.243
1025.0,21.566
1047.0,20.042
1044.0,18.577
1034.0,18.111
1049.0,19.212
1207.0,20.057
1919.0,20.005
2234.0,20.352
2051.0,21.9
1207.0,24.51
1057.0,27.104
1057.0,29.451
1044.0,31.751
1039.0,35.412
1040.0,39.193
1049.0,42.189
1058.0,45.602
1062.0,50.399
1062.0,54.696
1063.0,57.415
1061.0,59.824
1063.0,61.825
1070.0,62.382
1069.0,61.337
1067.0,60.964
1065.0,61.329
1064.0,60.974
1062.0,59.742
1062.0,57.629
1066.0,55.811
1055.0,56.016
1048.0,57.688
1024.0,61.49
1039.0,65.055
1061.0,66.851
1062.0,67.588
1058.0,68.541
1063.0,68.936
1070.0,69.989
1066.0,69.956
1058.0,69.643
1035.0,68.575
1001.0,67.511
980.0,67.778
1013.0,68.427
1041.0,68.996
1045.0,69.597
1018.0,69.51
1025.0,69.146
1050.0,69.35
1046.0,67.958
1011.0,57.352
1002.0,5.685
1019.0,10.215
1027.0,14.434
1015.0,17.369
1022.0,19.326
1036.0,20.646
1073.0,21.66
1050.0,22.229
1042.0,21.707
1044.0,20.284
1049.0,18.929
1050.0,18.482
1050.0,19.712
1054.0,20.698
1052.0,20.614
1084.0,20.536
1226.0,21.501
2056.0,23.549
2066.0,25.832
1254.0,28.064
1065.0,30.693
1041.0,34.353
1031.0,38.012
1018.0,39.388
1032.0,41.342
1038.0,45.418
1047.0,53.479
1051.0,55.516
1061.0,56.688
1061.0,57.104
1062.0,56.999
1064.0,61.64
1066.0,64.808
1063.0,67.073
1065.0,68.13
1060.0,68.648
1066.0,69.23
1071.0,70.278
1067.0,70.004
1054.0,69.735
1058.0,68.73
1064.0,68.273
1072.0,68.556
1066.0,68.649
1055.0,68.951
1057.0,68.649
1075.0,68.811
1073.0,68.649
1068.0,68.807
1062.0,66.054
1070.0,54.293
1073.0,5.534
1069.0,9.544
1065.0,13.597
1067.0,16.513
1070.0,18.401
1061.0,20.0
1045.0,21.408
1043.0,22.554
1060.0,22.155
1069.0,20.684
1068.0,19.228
1067.0,19.08
1063.0,20.106
1066.0,21.437
1062.0,21.304
1063.0,21.119
1049.0,21.427
1027.0,22.653
1038.0,24.603
1053.0,26.457
1050.0,28.921
1036.0,32.735
1050.0,62.87
1059.0,63.739
1052.0,64.309
1058.0,64.575
1071.0,64.372
1109.0,63.579
1766.0,62.908
1692.0,62.594
1073.0,62.54
1041.0,62.662
1050.0,62.999
1031.0,62.61
1031.0,62.664
1028.0,63.435
1053.0,60.636
1037.0,48.779
1039.0,5.027
1042.0,8.706
1047.0,12.302
1062.0,15.228
1064.0,17.341
1056.0,18.996
1059.0,20.616
1067.0,21.832
1071.0,21.676
1066.0,20.382
1062.0,19.134
1063.0,18.934
1070.0,20.379
1065.0,21.679
1064.0,22.11
1062.0,21.79
1053.0,21.721
1053.0,22.654
1067.0,3.782
1075.0,5.985
1069.0,9.214
1061.0,13.502
1065.0,16.528
1074.0,18.383
1072.0,19.839
1064.0,21.048
1063.0,20.949
1065.0,19.62
1064.0,18.497
1068.0,18.496
1060.0,20.009
1068.0,21.691
1066.0,22.516
1059.0,22.145
1055.0,2.52
1064.0,3.662
1065.0,6.764
1066.0,11.901
1076.0,15.752
1034.0,17.761
1019.0,18.756
1021.0,19.692
1044.0,20.082
1045.0,19.623
1038.0,18.78
1034.0,18.494
1052.0,2.126
1046.0,2.564
1056.0,4.943
1067.0,9.041
1069.0,12.097
1097.0,13.654
1461.0,14.524
1210.0,15.613
1062.0,1.899
1024.0,2.001
997.0,2.96
1000.0,4.617
951.0,6.06
1000.0,7.06
1035.0,8.373
1021.0,1.99
1039.0,3.49
1054.0,6.479
1064.0,10.758
1067.0,14.18
1056.0,15.024
1062.0,13.721
1064.0,30.884
1066.0,21.865
1062.0,2.217
1063.0,3.846
1057.0,6.734
1067.0,10.987
1073.0,14.22
1069.0,15.48
1061.0,15.229
1053.0,14.625
1064.0,14.711
1080.0,15.805
1071.0,17.702
1062.0,19.615
1058.0,20.483
1071.0,40.603
1074.0,43.996
1069.0,45.254
1063.0,40.156
1066.0,29.952
1073.0,3.221
1072.0,5.233
1071.0,8.412
1059.0,11.96
1064.0,14.48
1063.0,15.483
1049.0,15.807
1048.0,16.016
1060.0,15.979
1058.0,16.917
1065.0,18.689
1065.0,20.413
1040.0,20.802
1046.0,20.426
1039.0,45.324
1036.0,47.113
1024.0,47.453
1034.0,47.236
1035.0,46.714
1030.0,47.266
1036.0,48.125
1047.0,50.439
1052.0,53.648
1056.0,54.919
1061.0,49.781
1253.0,38.321
1319.0,5.191
1050.0,7.776
1044.0,10.74
1022.0,13.207
1038.0,14.866
1036.0,15.415
1006.0,15.757
999.0,16.008
1013.0,16.424
1044.0,17.313
1050.0,19.082
1051.0,20.942
1058.0,21.419
1064.0,20.904
1066.0,19.954
1062.0,48.582
1060.0,51.693
1061.0,53.861
1056.0,54.376
1047.0,55.065
1042.0,56.215
1048.0,57.657
1065.0,58.468
1070.0,59.745
1064.0,60.188
1060.0,55.535
1071.0,43.918
1071.0,6.853
1059.0,10.208
1058.0,13.165
1076.0,14.914
1077.0,15.747
1068.0,16.217
1062.0,16.482
1064.0,16.558
1064.0,17.133
1064.0,18.373
1079.0,20.673
1060.0,22.615
1064.0,23.163
1074.0,22.464
1212.0,20.845
1194.0,18.986
1085.0,16.96
1061.0,44.736
1050.0,47.227
1047.0,50.854
1049.0,53.812
1050.0,55.819
1036.0,56.659
1042.0,57.69
1032.0,59.483
1022.0,60.099
1021.0,60.614
1039.0,61.412
1045.0,57.62
1059.0,46.585
1057.0,7.821
1046.0,11.472
1055.0,14.534
1320.0,16.093
1636.0,16.833
1052.0,17.054
1057.0,17.259
1060.0,17.575
1071.0,18.219
1055.0,20.036
1041.0,22.851
1044.0,25.115
1056.0,25.318
1057.0,24.058
1062.0,22.287
1067.0,19.831
1056.0,17.178
1059.0,16.334
1057.0,17.898
1051.0,20.254
1050.0,31.303
1055.0,33.153
1056.0,36.543
1071.0,40.64
1067.0,42.341
1050.0,44.087
1040.0,47.531
1044.0,51.108
1063.0,53.798
1050.0,54.919
1037.0,56.103
1120.0,58.062
1318.0,58.776
1363.0,59.467
1245.0,60.055
1075.0,57.123
1092.0,47.569
1209.0,7.841
1294.0,11.839
1323.0,15.014
1177.0,16.521
1118.0,17.141
1067.0,17.481
1110.0,17.697
1241.0,17.976
1195.0,18.835
1177.0,20.778
1221.0,24.229
1137.0,26.525
1057.0,26.299
1037.0,24.502
1052.0,22.226
1042.0,19.504
1034.0,16.843
1031.0,16.259
1033.0,17.73
1031.0,20.193
1027.0,21.519
1035.0,20.724
1041.0,18.907
1047.0,17.962
1050.0,18.286
1046.0,18.75
1074.0,18.534
1153.0,17.829
1683.0,20.119
1189.0,21.208
987.0,22.766
1045.0,23.117
1059.0,23.298
1013.0,24.698
1042.0,25.397
1054.0,25.163
1061.0,25.428
1063.0,27.565
1062.0,29.584
1051.0,31.203
1016.0,33.91
1016.0,37.34
1015.0,38.774
1012.0,39.966
1029.0,43.345
1040.0,47.449
1066.0,50.749
1055.0,52.173
1039.0,52.791
1011.0,54.919
975.0,56.304
986.0,57.044
1006.0,57.601
1042.0,54.919
1316.0,46.184
1884.0,7.864
1788.0,11.731
1694.0,14.633
1378.0,16.223
1651.0,16.861
1355.0,17.155
1350.0,17.529
1921.0,17.777
1879.0,18.764
1824.0,21.042
1536.0,24.448
1445.0,26.511
1361.0,25.814
1166.0,23.571
1162.0,20.96
1192.0,18.268
1203.0,15.621
1208.0,15.251
1078.0,16.933
1052.0,19.435
1048.0,21.236
1039.0,20.478
1032.0,18.86
1040.0,18.14
1039.0,18.65
1033.0,19.32
1027.0,19.322
1031.0,18.54
1039.0,17.286
1043.0,16.085
1055.0,16.438
1069.0,17.742
1056.0,19.06
1110.0,19.889
1719.0,20.852
1923.0,21.585
1141.0,21.591
972.0,21.099
1021.0,21.622
1026.0,22.035
1015.0,22.226
1049.0,22.949
1063.0,24.685
1066.0,26.436
1067.0,27.792
1055.0,29.886
1043.0,32.802
1027.0,34.227
1017.0,35.969
984.0,39.462
1009.0,43.54
1028.0,46.733
985.0,48.276
984.0,48.087
1014.0,49.435
1019.0,51.104
1018.0,52.557
1060.0,53.751
1052.0,51.694
1157.0,43.664
1733.0,8.127
1625.0,11.548
1620.0,14.218
1439.0,15.575
1582.0,16.144
1704.0,16.582
1331.0,16.808
1671.0,17.395
2152.0,18.415
1647.0,20.805
1586.0,24.053
1466.0,25.284
1182.0,24.033
1073.0,21.21
1056.0,18.177
1076.0,15.732
1096.0,13.788
1056.0,13.817
1055.0,15.812
1059.0,18.687
1057.0,20.677
1049.0,20.313
1041.0,18.648
1026.0,17.952
1033.0,18.617
1038.0,19.432
1027.0,19.484
1028.0,18.584
1018.0,17.269
1026.0,16.146
1041.0,16.284
1042.0,17.591
1043.0,18.817
1049.0,19.647
1438.0,20.286
2200.0,20.62
2040.0,20.155
1199.0,18.744
1008.0,18.255
976.0,18.505
1011.0,19.559
1016.0,20.5
1051.0,21.785
1069.0,23.271
1063.0,24.628
1063.0,26.016
1074.0,28.039
1040.0,29.621
969.0,32.189
942.0,35.71
943.0,39.379
985.0,42.612
960.0,43.527
942.0,42.806
962.0,43.164
972.0,45.114
994.0,46.861
1062.0,48.039
1056.0,46.427
1137.0,40.706
1694.0,8.204
1383.0,10.915
1485.0,12.703
1815.0,13.65
1594.0,14.057
2147.0,14.323
1897.0,14.89
1736.0,15.889
2081.0,17.358
2174.0,20.103
1268.0,22.938
1128.0,23.436
1097.0,21.122
1065.0,17.793
1069.0,14.758
1082.0,12.894
1085.0,11.978
1073.0,12.72
1064.0,14.864
1052.0,17.887
1041.0,20.285
1059.0,19.657
1039.0,17.94
1034.0,17.349
1044.0,17.959
1036.0,19.016
1035.0,18.789
1033.0,18.082
1034.0,17.005
1040.0,16.038
1050.0,16.316
1036.0,17.304
1038.0,17.902
1040.0,18.312
1038.0,18.764
1073.0,19.076
1204.0,18.099
1073.0,16.396
1445.0,15.565
2054.0,16.024
1915.0,17.23
1617.0,18.064
1072.0,18.987
1025.0,20.252
1075.0,21.824
1073.0,22.842
1377.0,24.091
1735.0,25.691
1522.0,28.251
1567.0,31.607
998.0,36.05
961.0,38.927
971.0,39.355
1163.0,36.894
1598.0,36.643
1739.0,38.594
1606.0,40.8
1166.0,41.179
1921.0,39.901
2049.0,36.043
1716.0,8.538
1778.0,9.667
1558.0,10.304
1126.0,10.469
1073.0,10.501
1064.0,10.776
1122.0,11.796
1143.0,13.144
1351.0,15.31
1710.0,18.359
1585.0,21.013
1176.0,20.818
1078.0,17.616
1370.0,14.336
1789.0,12.053
1974.0,11.036
1484.0,10.825
1402.0,11.792
1598.0,13.606
1513.0,16.59
1399.0,18.887
1176.0,18.641
1093.0,16.837
1031.0,16.163
1039.0,16.722
1035.0,17.742
1044.0,17.875
1049.0,17.255
1038.0,16.297
1038.0,15.806
1039.0,15.931
1039.0,16.618
1038.0,16.403
1042.0,15.743
1041.0,16.045
1038.0,16.733
1037.0,16.0
1101.0,14.484
1267.0,14.136
1693.0,14.649
1287.0,15.58
1302.0,15.742
1404.0,15.692
1821.0,17.106
1208.0,19.361
1070.0,20.406
1230.0,21.036
1551.0,21.664
1226.0,23.982
1331.0,27.767
1523.0,32.382
1031.0,35.286
1201.0,35.078
1633.0,31.3
1308.0,29.805
1228.0,32.27
1440.0,34.88
1175.0,35.079
1075.0,33.812
1064.0,30.84
1044.0,9.155
1037.0,9.773
1052.0,9.68
1044.0,9.346
1033.0,9.238
1019.0,9.579
1020.0,10.475
1044.0,11.452
1052.0,12.886
1090.0,15.202
1155.0,17.633
1393.0,17.369
1672.0,14.305
1760.0,11.555
1580.0,10.513
1685.0,10.615
1577.0,10.909
1588.0,11.671
1469.0,12.803
1365.0,14.835
1424.0,16.455
1392.0,16.361
1416.0,15.469
1399.0,14.975
1037.0,15.668
1046.0,16.902
1031.0,17.245
1030.0,16.826
1046.0,15.905
1042.0,14.955
1037.0,15.009
1034.0,15.522
1035.0,15.021
1038.0,14.1
1043.0,13.862
1044.0,14.263
1048.0,14.217
1047.0,13.473
1071.0,13.24
1195.0,13.977
1923.0,14.924
1544.0,14.867
1328.0,14.712
1401.0,15.785
1804.0,17.818
1578.0,18.462
1856.0,18.306
1599.0,18.753
1406.0,20.786
1315.0,24.456
1509.0,28.536
1181.0,31.708
1026.0,31.644
1351.0,27.714
1841.0,25.593
1624.0,27.694
1345.0,30.017
1069.0,29.747
1029.0,28.549
1036.0,26.373
1053.0,9.906
1042.0,10.389
1043.0,10.132
1047.0,9.592
1050.0,9.357
1045.0,9.568
1028.0,10.366
1032.0,11.222
1033.0,12.007
1049.0,13.685
1084.0,15.663
1192.0,15.442
1465.0,12.681
1561.0,10.599
1421.0,10.6
1449.0,11.36
1186.0,12.113
1442.0,12.462
1374.0,12.781
1252.0,13.976
1289.0,15.185
1343.0,15.267
1326.0,14.865
1412.0,14.49
1273.0,15.199
1024.0,16.67
1022.0,17.538
1016.0,17.736
1031.0,16.751
1044.0,15.69
1042.0,15.034
1035.0,14.703
1041.0,14.042
1043.0,13.313
1035.0,12.875
1038.0,13.024
1041.0,13.239
1054.0,12.929
1056.0,13.072
1055.0,13.998
1119.0,15.245
1717.0,15.045
1782.0,14.573
1332.0,15.353
1376.0,16.699
1766.0,17.002
1519.0,16.904
1657.0,17.307
1109.0,18.63
1025.0,21.16
1107.0,24.534
1453.0,27.723
1088.0,28.514
1082.0,25.333
1524.0,22.647
1837.0,24.059
1507.0,25.487
1184.0,25.17
1046.0,24.264
1027.0,23.337
1038.0,10.028
1048.0,10.784
1044.0,10.584
1047.0,9.965
1048.0,9.781
1049.0,10.023
1040.0,10.963
1031.0,11.771
1030.0,12.394
1036.0,13.739
1056.0,15.449
1124.0,14.981
1400.0,12.331
1607.0,10.636
1466.0,10.956
1388.0,12.252
1392.0,13.241
1154.0,13.161
1245.0,13.07
1333.0,13.896
1210.0,14.972
1295.0,15.265
1249.0,14.851
1193.0,14.692
1352.0,15.557
1225.0,17.354
1041.0,18.556
1039.0,19.279
1017.0,18.845
1019.0,17.719
1018.0,16.271
1029.0,14.867
1041.0,13.881
1041.0,13.226
1039.0,12.938
1037.0,12.96
1039.0,13.057
1056.0,13.005
1041.0,13.282
1042.0,14.322
1039.0,15.278
1053.0,15.277
1063.0,14.648
1090.0,14.893
1601.0,15.934
1750.0,16.436
1393.0,16.473
1355.0,16.77
1744.0,17.287
1794.0,18.405
1722.0,20.428
1134.0,23.268
1004.0,24.814
1019.0,22.598
1173.0,20.366
1503.0,20.886
1070.0,21.611
1509.0,20.964
1763.0,20.663
1451.0,21.0
1435.0,9.332
1328.0,10.444
1089.0,10.707
1046.0,10.464
1048.0,10.345
1064.0,10.774
1058.0,11.899
1049.0,12.741
1055.0,13.347
1050.0,14.4
1036.0,15.627
1033.0,14.804
1038.0,12.217
1052.0,10.582
1085.0,11.169
1251.0,12.438
1494.0,13.43
1531.0,13.415
1474.0,13.063
1358.0,13.863
1125.0,15.144
1296.0,15.491
1322.0,15.228
1233.0,15.165
1328.0,16.253
1288.0,18.251
1200.0,19.928
1346.0,20.869
1186.0,20.805
1152.0,19.712
1079.0,17.961
1050.0,15.847
1025.0,14.529
1027.0,13.794
1027.0,13.572
1025.0,13.669
911.0,13.71
1043.0,13.693
1026.0,13.922
1020.0,14.644
1023.0,15.278
1033.0,14.963
1041.0,14.536
1042.0,14.755
1046.0,15.579
1048.0,16.094
1046.0,16.495
1041.0,16.864
1038.0,16.704
1053.0,16.911
1051.0,17.716
1076.0,19.951
1089.0,21.474
1166.0,20.172
1881.0,18.805
1654.0,19.044
1464.0,18.746
1788.0,17.964
1272.0,18.395
1073.0,20.126
1093.0,9.077
1298.0,10.486
1246.0,11.369
1309.0,11.483
1390.0,11.677
1264.0,12.017
965.0,12.924
1283.0,13.681
1668.0,14.081
1325.0,14.952
1299.0,15.857
1664.0,14.876
1265.0,12.256
1131.0,10.785
1162.0,11.366
1070.0,12.727
1053.0,13.897
1049.0,13.728
1049.0,13.359
1030.0,14.107
1031.0,15.329
1024.0,15.76
1057.0,15.648
1099.0,15.712
1285.0,16.976
1519.0,19.361
1592.0,21.403
1598.0,22.772
1333.0,22.888
1181.0,21.816
1444.0,19.714
1308.0,17.225
1229.0,15.594
1282.0,14.83
1234.0,14.674
1189.0,15.107
1331.0,15.25
1192.0,14.897
1114.0,14.739
1059.0,15.368
1049.0,15.742
1031.0,15.238
1017.0,14.799
1033.0,14.9
1023.0,15.665
970.0,16.299
1031.0,16.79
1034.0,16.923
1027.0,16.667
1031.0,16.359
1036.0,16.696
1035.0,18.48
1026.0,19.696
1030.0,18.868
1030.0,17.543
1033.0,17.679
1043.0,17.251
1046.0,16.268
1049.0,17.407
1051.0,19.643
1074.0,9.248
1472.0,11.122
1785.0,12.352
1201.0,12.77
1387.0,12.921
1267.0,13.127
1043.0,13.804
1017.0,14.125
1071.0,14.391
1076.0,15.024
1211.0,15.832
1691.0,15.047
1563.0,12.733
